0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.013366699	0.015588532	0.019380655	0.019643422	0.014393794	0.007147109	0.0050396575	0.004258305	0.0011956373	0.0024177385	0.0020597104	3.8450214E-4	0.0022034245	0.0020614725	5.261989E-4	0.0013423722	0.0014743989	4.202299E-4	8.2250725E-4	7.581839E-4	2.734024E-4	9.570333E-4	7.245966E-4	9.688524E-5	3.4906896E-4
0.10211182	0.99171335	1.6120172	1.0003544	0.47905627	0.27669144	0.3051183	0.2722848	0.39770192	0.5040357	0.57503045	1.6935512	1.5453439	5.4261665	11.150634	9.001774	13.307364	6.560523	8.821479	8.427748	3.0013301	4.871385	6.5952654	5.8547797	5.867905
0.10211182	0.99171335	1.6120172	1.0003544	0.47905627	0.27669144	0.3051183	0.2722848	0.39770192	0.5040357	0.57503045	1.6935512	1.5453439	5.4261665	11.150634	9.001774	13.307364	6.560523	8.821479	8.427748	3.0013301	4.871385	6.5952654	5.8547797	5.867905
0.30110168	1.1306123	1.459465	0.5476711	0.14200972	0.41946104	0.09314574	0.44494134	0.48176286	0.69411904	0.39741093	0.5553094	1.1195635	1.9002864	2.0183375	3.4825754	2.2511313	1.0847621	5.9316025	14.249638	1.5122924	1.6352175	1.0891633	3.3244636	1.5799187
0.42582703	0.94022816	0.94532025	0.49590036	0.27669212	0.8018065	0.31238952	0.44164282	0.54768664	0.56987906	0.64623845	0.83729607	1.2821983	1.0535694	6.0102434	1.3036581	5.8916497	1.2474437	1.0040941	10.015142	1.678823	0.83289444	2.8237755	0.79402685	2.0353072
0.14266968	0.6374755	0.7198554	0.27327433	0.1360583	0.45062613	0.6769902	0.31367764	0.39083168	0.5588336	0.469189	0.62283224	1.0672457	1.6148047	14.98509	5.0855927	16.197445	4.5152416	4.098124	1.5343876	0.61578023	1.185806	3.1901698	2.3481312	2.8984663
0.6958313	1.4529544	0.6908315	0.5969624	0.58377653	0.3908637	0.26075077	0.19355203	0.03014115	0.12963448	0.3309682	0.43395334	0.8606604	2.9206614	3.5338223	6.847429	7.413354	4.834866	10.868609	2.4913764	0.9172291	2.8523777	6.71728	1.1592349	3.921203
0.11445618	0.7019601	0.461262	0.42789626	0.34445694	0.6824588	0.56001097	0.31385383	0.35219616	0.253997	0.4396034	0.41759393	0.6455799	1.9536437	6.9900346	2.2108967	3.9195695	3.9230301	12.552963	6.902977	2.3315156	3.546596	6.2902484	1.9579889	4.003631
0.7453003	0.7887959	1.9882197	1.5491415	1.0343015	0.19577064	1.5260683	1.9841646	0.93217176	0.6572983	0.8898298	0.101985656	0.6726914	1.0966846	1.4356006	5.586678	6.968673	3.6913981	5.094289	3.820984	2.229981	2.4052057	1.7251065	1.1732845	0.9063847
0.20721436	0.6573762	0.5982158	0.7400947	0.19169141	0.4786191	0.5022348	0.19857222	0.25833413	0.5055941	0.7983199	0.8780515	1.6360707	4.0438886	10.353112	1.7673695	6.858102	2.8875115	4.812858	2.2278008	0.88242805	1.3141438	1.075833	1.1664362	0.68579173
0.23928833	0.676457	0.22660865	0.64837444	0.098896414	0.2683439	0.7390605	0.5102749	0.22487162	0.19621612	0.40358675	0.18765447	0.9084313	2.2606633	8.504043	5.4751635	6.6903386	1.408345	6.218861	5.5055504	1.371172	1.039202	2.5217304	1.2499917	0.5407121
0.1953125	0.71681833	0.5477271	0.7644956	0.4373892	0.13836204	0.34358612	0.24900101	0.19389611	0.09849137	0.21033195	0.4976698	0.63058144	1.8908658	5.4830317	2.946995	5.6810417	4.005207	7.8278213	17.668583	1.757199	0.7261766	4.1452127	2.0601158	0.88353926
0.009017944	0.49655077	0.1582947	0.34898207	0.38910702	0.25980172	0.4196581	0.43088618	0.51802987	0.5982095	0.60201824	1.076198	0.700389	3.1540134	1.914216	5.1411166	8.866698	2.57215	2.3851092	8.890125	0.26607585	1.2622296	3.726657	1.0507654	2.409743
